"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048659","smooth muscle cell proliferation","17/613","199/21288",0.085427135678392,2.96667677703362,4.79950272500477,6.74931810691621e-05,0.00269679275663304,0.00223700511351429,"ENSG00000074181/ENSG00000100311/ENSG00000100985/ENSG00000113070/ENSG00000115461/ENSG00000125378/ENSG00000136826/ENSG00000138685/ENSG00000146648/ENSG00000146674/ENSG00000164171/ENSG00000164850/ENSG00000168811/ENSG00000171388/ENSG00000172638/ENSG00000177606/ENSG00000259207",17
"GO:0010586","miRNA metabolic process","13/613","126/21288",0.103174603174603,3.58300318496077,5.00721878035958,7.17103051955665e-05,0.00280827575215752,0.00232948089996274,"ENSG00000074181/ENSG00000100311/ENSG00000102554/ENSG00000112033/ENSG00000125378/ENSG00000134954/ENSG00000136826/ENSG00000138685/ENSG00000146648/ENSG00000171388/ENSG00000175592/ENSG00000177606/ENSG00000196588",13
"GO:0035107","appendage morphogenesis","15/613","162/21288",0.0925925925925926,3.21551567881095,4.87403232990951,7.21167657790178e-05,0.00280827575215752,0.00232948089996274,"ENSG00000069011/ENSG00000077092/ENSG00000104331/ENSG00000116285/ENSG00000117298/ENSG00000121039/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000142156/ENSG00000143320/ENSG00000144320/ENSG00000162878/ENSG00000164690/ENSG00000183691",15
"GO:0035108","limb morphogenesis","15/613","162/21288",0.0925925925925926,3.21551567881095,4.87403232990951,7.21167657790178e-05,0.00280827575215752,0.00232948089996274,"ENSG00000069011/ENSG00000077092/ENSG00000104331/ENSG00000116285/ENSG00000117298/ENSG00000121039/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000142156/ENSG00000143320/ENSG00000144320/ENSG00000162878/ENSG00000164690/ENSG00000183691",15
"GO:0007611","learning or memory","23/613","327/21288",0.0703363914373089,2.44261191014263,4.52670402016536,8.26034003567139e-05,0.00318960188772353,0.00264579312420753,"ENSG00000079337/ENSG00000101188/ENSG00000104327/ENSG00000105220/ENSG00000105877/ENSG00000106236/ENSG00000106688/ENSG00000107864/ENSG00000126010/ENSG00000131094/ENSG00000146242/ENSG00000146648/ENSG00000147852/ENSG00000148053/ENSG00000151012/ENSG00000153292/ENSG00000161638/ENSG00000162545/ENSG00000175344/ENSG00000175592/ENSG00000183691/ENSG00000186868/ENSG00000188191",23
"GO:0007173","epidermal growth factor receptor signaling pathway","12/613","111/21288",0.108108108108108,3.75433181958467,5.00968291901242,8.58596635472085e-05,0.00326053846280515,0.00270463542152625,"ENSG00000005448/ENSG00000013588/ENSG00000100985/ENSG00000113070/ENSG00000116285/ENSG00000141971/ENSG00000146648/ENSG00000147689/ENSG00000162139/ENSG00000163235/ENSG00000164850/ENSG00000182585",12
"GO:0014909","smooth muscle cell migration","12/613","111/21288",0.108108108108108,3.75433181958467,5.00968291901242,8.58596635472085e-05,0.00326053846280515,0.00270463542152625,"ENSG00000100311/ENSG00000104368/ENSG00000106070/ENSG00000115461/ENSG00000123384/ENSG00000125378/ENSG00000138061/ENSG00000146674/ENSG00000147459/ENSG00000164171/ENSG00000197461/ENSG00000259207",12
"GO:0007492","endoderm development","11/613","95/21288",0.115789473684211,4.02108697518674,5.08151860875352,9.01615104554834e-05,0.00339583721756513,0.00281686651733654,"ENSG00000053747/ENSG00000100985/ENSG00000102996/ENSG00000120129/ENSG00000125378/ENSG00000142156/ENSG00000158050/ENSG00000161638/ENSG00000169032/ENSG00000181449/ENSG00000183691",11
"GO:0150115","cell-substrate junction organization","12/613","112/21288",0.107142857142857,3.72081099976695,4.97107287795734,9.36919403654375e-05,0.00350011760958687,0.00290336770272357,"ENSG00000044524/ENSG00000053747/ENSG00000065618/ENSG00000090020/ENSG00000132470/ENSG00000151914/ENSG00000161638/ENSG00000164171/ENSG00000173156/ENSG00000184349/ENSG00000197747/ENSG00000259207",12
"GO:0071384","cellular response to corticosteroid stimulus","9/613","66/21288",0.136363636363636,4.73557763606703,5.23360916882547,0.000109956212506439,0.00407458706828294,0.00337989342517669,"ENSG00000128016/ENSG00000138061/ENSG00000146648/ENSG00000159167/ENSG00000164850/ENSG00000166828/ENSG00000168209/ENSG00000168447/ENSG00000241635",9
"GO:0050770","regulation of axonogenesis","15/613","169/21288",0.0887573964497041,3.0823286388602,4.67972849872789,0.000116394886443114,0.00424471827941358,0.00352101824403106,"ENSG00000039068/ENSG00000078018/ENSG00000082684/ENSG00000143320/ENSG00000148053/ENSG00000167680/ENSG00000169032/ENSG00000182580/ENSG00000184349/ENSG00000184486/ENSG00000185033/ENSG00000186868/ENSG00000198753/ENSG00000198910/ENSG00000277586",15
"GO:0098781","ncRNA transcription","15/613","169/21288",0.0887573964497041,3.0823286388602,4.67972849872789,0.000116394886443114,0.00424471827941358,0.00352101824403106,"ENSG00000074181/ENSG00000100311/ENSG00000102554/ENSG00000107833/ENSG00000112033/ENSG00000117877/ENSG00000125378/ENSG00000134954/ENSG00000136826/ENSG00000138685/ENSG00000146648/ENSG00000171388/ENSG00000175592/ENSG00000177606/ENSG00000196588",15
"GO:0003156","regulation of animal organ formation","6/613","28/21288",0.214285714285714,7.44162199953391,5.87296388511617,0.000122014679633291,0.00441462561350372,0.00366195735559177,"ENSG00000113578/ENSG00000125378/ENSG00000138685/ENSG00000164442/ENSG00000164690/ENSG00000168621",6
"GO:0031099","regeneration","17/613","212/21288",0.080188679245283,2.78475791806458,4.49694795280485,0.000146633454428868,0.00526391189922381,0.00436644521782015,"ENSG00000030582/ENSG00000102554/ENSG00000112033/ENSG00000114646/ENSG00000136826/ENSG00000142156/ENSG00000146648/ENSG00000148926/ENSG00000159216/ENSG00000163347/ENSG00000167080/ENSG00000169032/ENSG00000181449/ENSG00000186907/ENSG00000241635/ENSG00000261150/ENSG00000277586",17
"GO:0021536","diencephalon development","10/613","85/21288",0.117647058823529,4.08559639190097,4.90811389794137,0.000163598622624376,0.00582740830200781,0.00483386872723677,"ENSG00000039068/ENSG00000069011/ENSG00000125378/ENSG00000138685/ENSG00000164690/ENSG00000168214/ENSG00000173376/ENSG00000181449/ENSG00000183691/ENSG00000184486",10
"GO:0002064","epithelial cell development","18/613","235/21288",0.0765957446808511,2.65998403387595,4.40601077651785,0.000168503879969487,0.00595596406507533,0.00494050647262763,"ENSG00000026025/ENSG00000057657/ENSG00000077092/ENSG00000079337/ENSG00000100311/ENSG00000102554/ENSG00000115008/ENSG00000116016/ENSG00000121966/ENSG00000125378/ENSG00000127152/ENSG00000128567/ENSG00000133794/ENSG00000136068/ENSG00000154133/ENSG00000159167/ENSG00000163347/ENSG00000245848",18
"GO:0001656","metanephros development","11/613","102/21288",0.107843137254902,3.74513002590922,4.78523455525215,0.000171636311491274,0.00599520980268849,0.00497306103786381,"ENSG00000075891/ENSG00000100311/ENSG00000104327/ENSG00000117318/ENSG00000121039/ENSG00000125378/ENSG00000156466/ENSG00000164690/ENSG00000168621/ENSG00000197461/ENSG00000251493",11
"GO:0046942","carboxylic acid transport","25/613","389/21288",0.06426735218509,2.23184892873768,4.22215532444089,0.000172223654832401,0.00599520980268849,0.00497306103786381,"ENSG00000003989/ENSG00000073350/ENSG00000101187/ENSG00000101188/ENSG00000106688/ENSG00000107282/ENSG00000111700/ENSG00000112033/ENSG00000115008/ENSG00000117394/ENSG00000121361/ENSG00000131389/ENSG00000134802/ENSG00000141526/ENSG00000143320/ENSG00000147003/ENSG00000148053/ENSG00000149150/ENSG00000151012/ENSG00000163053/ENSG00000166426/ENSG00000167703/ENSG00000170231/ENSG00000185950/ENSG00000197119",25
"GO:0048333","mesodermal cell differentiation","7/613","42/21288",0.166666666666667,5.78792822185971,5.348086167384,0.000178154647006987,0.00614135468475296,0.00509428905870007,"ENSG00000064655/ENSG00000075891/ENSG00000125378/ENSG00000132470/ENSG00000136826/ENSG00000164171/ENSG00000259207",7
"GO:0015849","organic acid transport","25/613","390/21288",0.0641025641025641,2.22612623917681,4.20803977110897,0.000179157841001214,0.00614135468475296,0.00509428905870007,"ENSG00000003989/ENSG00000073350/ENSG00000101187/ENSG00000101188/ENSG00000106688/ENSG00000107282/ENSG00000111700/ENSG00000112033/ENSG00000115008/ENSG00000117394/ENSG00000121361/ENSG00000131389/ENSG00000134802/ENSG00000141526/ENSG00000143320/ENSG00000147003/ENSG00000148053/ENSG00000149150/ENSG00000151012/ENSG00000163053/ENSG00000166426/ENSG00000167703/ENSG00000170231/ENSG00000185950/ENSG00000197119",25
"GO:0048678","response to axon injury","10/613","86/21288",0.116279069767442,4.03808945711142,4.8610050959312,0.000180431530455201,0.00614135468475296,0.00509428905870007,"ENSG00000004139/ENSG00000030582/ENSG00000106688/ENSG00000114646/ENSG00000136826/ENSG00000138685/ENSG00000169032/ENSG00000176171/ENSG00000186907/ENSG00000277586",10
"GO:0001763","morphogenesis of a branching structure","18/613","237/21288",0.0759493670886076,2.63753691122721,4.36509413304741,0.000187217567990517,0.00632547591850312,0.00524701868183948,"ENSG00000057657/ENSG00000075891/ENSG00000113578/ENSG00000121039/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000138685/ENSG00000143869/ENSG00000148926/ENSG00000164161/ENSG00000164690/ENSG00000166145/ENSG00000168621/ENSG00000183691/ENSG00000184371/ENSG00000197461/ENSG00000251493",18
"GO:0001707","mesoderm formation","10/613","87/21288",0.114942528735632,3.99167463576531,4.81460343008219,0.000198697224504534,0.00666433391677615,0.00552810334176655,"ENSG00000064655/ENSG00000075891/ENSG00000105220/ENSG00000124216/ENSG00000125378/ENSG00000132470/ENSG00000136826/ENSG00000164171/ENSG00000183691/ENSG00000259207",10
"GO:0009612","response to mechanical stimulus","18/613","239/21288",0.0753138075313808,2.61546547263953,4.32459662367805,0.000207724658597372,0.00691662903083277,0.0057373835910075,"ENSG00000090020/ENSG00000105220/ENSG00000117394/ENSG00000121966/ENSG00000125735/ENSG00000130956/ENSG00000138685/ENSG00000142156/ENSG00000146648/ENSG00000148677/ENSG00000155657/ENSG00000164171/ENSG00000164442/ENSG00000166473/ENSG00000175592/ENSG00000176171/ENSG00000187554/ENSG00000259207",18
"GO:0060602","branch elongation of an epithelium","5/613","20/21288",0.25,8.68189233278956,5.91813129928576,0.000210844362399565,0.006969998886518,0.00578165419347842,"ENSG00000113578/ENSG00000121039/ENSG00000125378/ENSG00000128714/ENSG00000164690",5
"GO:0001657","ureteric bud development","11/613","105/21288",0.104761904761905,3.63812631088324,4.66617701380627,0.000222127943392099,0.00729055642776211,0.00604755851896835,"ENSG00000075891/ENSG00000077092/ENSG00000081181/ENSG00000104327/ENSG00000113578/ENSG00000125378/ENSG00000138685/ENSG00000164690/ENSG00000168621/ENSG00000183691/ENSG00000251493",11
"GO:0061138","morphogenesis of a branching epithelium","17/613","220/21288",0.0772727272727273,2.68349399377132,4.32191245051122,0.000228301345235102,0.00742390362757133,0.00615817078871446,"ENSG00000075891/ENSG00000113578/ENSG00000121039/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000138685/ENSG00000143869/ENSG00000148926/ENSG00000164161/ENSG00000164690/ENSG00000166145/ENSG00000168621/ENSG00000183691/ENSG00000184371/ENSG00000197461/ENSG00000251493",17
"GO:0010975","regulation of neuron projection development","29/613","491/21288",0.0590631364562118,2.05111916619876,4.0574863129436,0.000229422048991323,0.00742390362757133,0.00615817078871446,"ENSG00000004139/ENSG00000026025/ENSG00000030582/ENSG00000039068/ENSG00000044524/ENSG00000061337/ENSG00000068971/ENSG00000069869/ENSG00000072832/ENSG00000078018/ENSG00000082684/ENSG00000124006/ENSG00000136826/ENSG00000143320/ENSG00000147852/ENSG00000148053/ENSG00000167680/ENSG00000169032/ENSG00000173376/ENSG00000175745/ENSG00000182580/ENSG00000184349/ENSG00000184486/ENSG00000185033/ENSG00000186868/ENSG00000186907/ENSG00000198753/ENSG00000198910/ENSG00000277586",29
"GO:0043588","skin development","23/613","351/21288",0.0655270655270655,2.27559571115852,4.1492928752234,0.000234387044414785,0.00753152775584571,0.00624744562256854,"ENSG00000101311/ENSG00000113369/ENSG00000115008/ENSG00000115461/ENSG00000115657/ENSG00000116285/ENSG00000124216/ENSG00000127152/ENSG00000128016/ENSG00000132470/ENSG00000136068/ENSG00000136826/ENSG00000142156/ENSG00000144802/ENSG00000146648/ENSG00000163347/ENSG00000164171/ENSG00000164690/ENSG00000167880/ENSG00000168214/ENSG00000169032/ENSG00000188910/ENSG00000197461",23
"GO:0072163","mesonephric epithelium development","11/613","106/21288",0.10377358490566,3.60380436455416,4.62745825542644,0.000241528370935817,0.00760677754853915,0.00630986575872179,"ENSG00000075891/ENSG00000077092/ENSG00000081181/ENSG00000104327/ENSG00000113578/ENSG00000125378/ENSG00000138685/ENSG00000164690/ENSG00000168621/ENSG00000183691/ENSG00000251493",11
"GO:0072164","mesonephric tubule development","11/613","106/21288",0.10377358490566,3.60380436455416,4.62745825542644,0.000241528370935817,0.00760677754853915,0.00630986575872179,"ENSG00000075891/ENSG00000077092/ENSG00000081181/ENSG00000104327/ENSG00000113578/ENSG00000125378/ENSG00000138685/ENSG00000164690/ENSG00000168621/ENSG00000183691/ENSG00000251493",11
"GO:0010810","regulation of cell-substrate adhesion","18/613","242/21288",0.0743801652892562,2.58304234694565,4.26461805003746,0.000242162497548741,0.00760677754853915,0.00630986575872179,"ENSG00000044524/ENSG00000090020/ENSG00000100311/ENSG00000101311/ENSG00000114646/ENSG00000117228/ENSG00000142871/ENSG00000147459/ENSG00000151882/ENSG00000161638/ENSG00000169499/ENSG00000172638/ENSG00000173376/ENSG00000184349/ENSG00000184371/ENSG00000185624/ENSG00000197747/ENSG00000259207",18
"GO:0042733","embryonic digit morphogenesis","8/613","58/21288",0.137931034482759,4.79000956291838,4.9767292422667,0.000243350663685583,0.00760677754853915,0.00630986575872179,"ENSG00000104331/ENSG00000117298/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000144320/ENSG00000164690/ENSG00000183691",8
"GO:0045445","myoblast differentiation","12/613","124/21288",0.0967741935483871,3.36073251591854,4.53966134726302,0.000247266102500251,0.00767694419586929,0.00636806939653919,"ENSG00000069011/ENSG00000112033/ENSG00000116016/ENSG00000117318/ENSG00000125378/ENSG00000125735/ENSG00000133639/ENSG00000135111/ENSG00000146674/ENSG00000164690/ENSG00000168214/ENSG00000188130",12
"GO:0048008","platelet-derived growth factor receptor signaling pathway","8/613","59/21288",0.135593220338983,4.70882296015705,4.91204173817133,0.000274522292557218,0.0084589223216895,0.00701672475272611,"ENSG00000100311/ENSG00000104368/ENSG00000113083/ENSG00000123384/ENSG00000144655/ENSG00000173546/ENSG00000197461/ENSG00000259207",8
"GO:0022612","gland morphogenesis","13/613","144/21288",0.0902777777777778,3.13512778684067,4.4266608715656,0.00027613456980488,0.0084589223216895,0.00701672475272611,"ENSG00000113578/ENSG00000115461/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000143869/ENSG00000146648/ENSG00000163235/ENSG00000163435/ENSG00000164690/ENSG00000183691/ENSG00000184371/ENSG00000197461",13
"GO:0006002","fructose 6-phosphate metabolic process","4/613","12/21288",0.333333333333333,11.5758564437194,6.30994955829545,0.000280276755586786,0.0085289516021277,0.00707481444391602,"ENSG00000067057/ENSG00000141959/ENSG00000156515/ENSG00000159399",4
"GO:0007517","muscle organ development","24/613","379/21288",0.0633245382585752,2.19910729273825,4.05579248507026,0.000286796839511229,0.00866994393127695,0.00719176839245263,"ENSG00000043039/ENSG00000069011/ENSG00000102554/ENSG00000113070/ENSG00000113083/ENSG00000117318/ENSG00000125378/ENSG00000133794/ENSG00000135766/ENSG00000136068/ENSG00000136630/ENSG00000142156/ENSG00000148677/ENSG00000155657/ENSG00000164105/ENSG00000164442/ENSG00000164690/ENSG00000167080/ENSG00000168214/ENSG00000172638/ENSG00000183386/ENSG00000183691/ENSG00000185551/ENSG00000188130",24
"GO:0010631","epithelial cell migration","25/613","403/21288",0.0620347394540943,2.1543157153324,4.02832591135589,0.000294693664029288,0.00885044043277503,0.00734149127932613,"ENSG00000030582/ENSG00000100311/ENSG00000100985/ENSG00000101311/ENSG00000105220/ENSG00000112033/ENSG00000113070/ENSG00000113140/ENSG00000113578/ENSG00000124216/ENSG00000134954/ENSG00000136826/ENSG00000138061/ENSG00000138685/ENSG00000147459/ENSG00000153233/ENSG00000156466/ENSG00000159167/ENSG00000164171/ENSG00000185551/ENSG00000185950/ENSG00000196754/ENSG00000197256/ENSG00000259207/ENSG00000261150",25
"GO:0061035","regulation of cartilage development","9/613","75/21288",0.12,4.16730831973899,4.73134520087612,0.000296681069020889,0.00885226955942197,0.00734300855040764,"ENSG00000077092/ENSG00000125378/ENSG00000138696/ENSG00000142871/ENSG00000144320/ENSG00000156466/ENSG00000162878/ENSG00000178573/ENSG00000183691",9
"GO:0089718","amino acid import across plasma membrane","8/613","60/21288",0.133333333333333,4.63034257748776,4.84879031044951,0.000308882163811949,0.00915686156590906,0.00759566937292405,"ENSG00000003989/ENSG00000101188/ENSG00000106688/ENSG00000131389/ENSG00000147003/ENSG00000149150/ENSG00000151012/ENSG00000167703",8
"GO:0090132","epithelium migration","25/613","406/21288",0.061576354679803,2.13839712630285,3.98781929236149,0.00032925090122508,0.00969812750723872,0.00804465258661278,"ENSG00000030582/ENSG00000100311/ENSG00000100985/ENSG00000101311/ENSG00000105220/ENSG00000112033/ENSG00000113070/ENSG00000113140/ENSG00000113578/ENSG00000124216/ENSG00000134954/ENSG00000136826/ENSG00000138061/ENSG00000138685/ENSG00000147459/ENSG00000153233/ENSG00000156466/ENSG00000159167/ENSG00000164171/ENSG00000185551/ENSG00000185950/ENSG00000196754/ENSG00000197256/ENSG00000259207/ENSG00000261150",25
"GO:0001823","mesonephros development","11/613","110/21288",0.1,3.47275693311582,4.47713311425781,0.000334077505245495,0.00977761870447803,0.008110590992249,"ENSG00000075891/ENSG00000077092/ENSG00000081181/ENSG00000104327/ENSG00000113578/ENSG00000125378/ENSG00000138685/ENSG00000164690/ENSG00000168621/ENSG00000183691/ENSG00000251493",11
"GO:0006883","intracellular sodium ion homeostasis","5/613","22/21288",0.227272727272727,7.89262939344505,5.56952389586488,0.000341453294763861,0.00993023980658191,0.00823719107488302,"ENSG00000090020/ENSG00000115008/ENSG00000143153/ENSG00000166828/ENSG00000168447",5
"GO:0035270","endocrine system development","13/613","148/21288",0.0878378378378378,3.05039460341255,4.31003229727374,0.000360798750442169,0.0104268569703256,0.0086491378705799,"ENSG00000039068/ENSG00000069011/ENSG00000125378/ENSG00000133794/ENSG00000138061/ENSG00000138685/ENSG00000164442/ENSG00000164690/ENSG00000168214/ENSG00000169032/ENSG00000181449/ENSG00000183691/ENSG00000184486",13
"GO:0045765","regulation of angiogenesis","24/613","386/21288",0.0621761658031088,2.15922710867305,3.95760975168487,0.000374168094160551,0.0107456399541733,0.00891357019049575,"ENSG00000030582/ENSG00000079337/ENSG00000102144/ENSG00000113140/ENSG00000113578/ENSG00000115008/ENSG00000121966/ENSG00000133639/ENSG00000134954/ENSG00000135766/ENSG00000136826/ENSG00000138061/ENSG00000138685/ENSG00000143494/ENSG00000143590/ENSG00000148848/ENSG00000148926/ENSG00000159216/ENSG00000159399/ENSG00000161638/ENSG00000166484/ENSG00000167772/ENSG00000175344/ENSG00000259207",24
"GO:0003279","cardiac septum development","11/613","112/21288",0.0982142857142857,3.41074341645304,4.40456217439226,0.000390535772803946,0.0111460364971064,0.00924570142741477,"ENSG00000049192/ENSG00000057657/ENSG00000105877/ENSG00000121361/ENSG00000125378/ENSG00000135111/ENSG00000135766/ENSG00000142871/ENSG00000164442/ENSG00000168214/ENSG00000183691",11
"GO:0090130","tissue migration","25/613","411/21288",0.0608272506082725,2.11238256272252,3.9210803870426,0.000394824970024057,0.0111988934398799,0.00928954656567324,"ENSG00000030582/ENSG00000100311/ENSG00000100985/ENSG00000101311/ENSG00000105220/ENSG00000112033/ENSG00000113070/ENSG00000113140/ENSG00000113578/ENSG00000124216/ENSG00000134954/ENSG00000136826/ENSG00000138061/ENSG00000138685/ENSG00000147459/ENSG00000153233/ENSG00000156466/ENSG00000159167/ENSG00000164171/ENSG00000185551/ENSG00000185950/ENSG00000196754/ENSG00000197256/ENSG00000259207/ENSG00000261150",25
"GO:0050890","cognition","24/613","389/21288",0.0616966580976864,2.14257497158817,3.91616933482855,0.000418263649301043,0.0117909292548361,0.00978064368175057,"ENSG00000079337/ENSG00000101188/ENSG00000104327/ENSG00000105220/ENSG00000105877/ENSG00000106236/ENSG00000106688/ENSG00000107864/ENSG00000126010/ENSG00000130305/ENSG00000131094/ENSG00000146242/ENSG00000146648/ENSG00000147852/ENSG00000148053/ENSG00000151012/ENSG00000153292/ENSG00000161638/ENSG00000162545/ENSG00000175344/ENSG00000175592/ENSG00000183691/ENSG00000186868/ENSG00000188191",24
"GO:0051546","keratinocyte migration","5/613","23/21288",0.217391304347826,7.54947159373005,5.41130727521946,0.000426035798139217,0.0119367956856689,0.00990164072568746,"ENSG00000100985/ENSG00000101311/ENSG00000112033/ENSG00000113070/ENSG00000261150",5
"GO:0035914","skeletal muscle cell differentiation","9/613","79/21288",0.113924050632911,3.95630536684081,4.53280931452386,0.000439173052860472,0.0122303041084477,0.0101451076517242,"ENSG00000043039/ENSG00000102554/ENSG00000133794/ENSG00000142156/ENSG00000148677/ENSG00000164105/ENSG00000164442/ENSG00000164690/ENSG00000167080",9
"GO:0014706","striated muscle tissue development","19/613","277/21288",0.0685920577617329,2.38203544148739,3.98657934036904,0.000456780453126064,0.0126440131452666,0.0104882816789441,"ENSG00000064655/ENSG00000077092/ENSG00000090020/ENSG00000104881/ENSG00000113083/ENSG00000121361/ENSG00000124006/ENSG00000125378/ENSG00000135111/ENSG00000135766/ENSG00000138685/ENSG00000148677/ENSG00000155657/ENSG00000159216/ENSG00000164442/ENSG00000164690/ENSG00000168214/ENSG00000181744/ENSG00000183691",19
"GO:1901605","alpha-amino acid metabolic process","17/613","234/21288",0.0726495726495727,2.52294307106705,4.03356441555424,0.000468048970947502,0.0128221948329064,0.0106360844143988,"ENSG00000070669/ENSG00000072682/ENSG00000081181/ENSG00000103876/ENSG00000122884/ENSG00000129521/ENSG00000132330/ENSG00000135766/ENSG00000139410/ENSG00000139631/ENSG00000151012/ENSG00000152952/ENSG00000177181/ENSG00000178921/ENSG00000182890/ENSG00000185624/ENSG00000185818",17
"GO:0030326","embryonic limb morphogenesis","12/613","133/21288",0.0902255639097744,3.13331452611954,4.24951047818754,0.000471588885040519,0.0128221948329064,0.0106360844143988,"ENSG00000069011/ENSG00000077092/ENSG00000104331/ENSG00000117298/ENSG00000121039/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000143320/ENSG00000144320/ENSG00000164690/ENSG00000183691",12
"GO:0035113","embryonic appendage morphogenesis","12/613","133/21288",0.0902255639097744,3.13331452611954,4.24951047818754,0.000471588885040519,0.0128221948329064,0.0106360844143988,"ENSG00000069011/ENSG00000077092/ENSG00000104331/ENSG00000117298/ENSG00000121039/ENSG00000125378/ENSG00000128714/ENSG00000135111/ENSG00000143320/ENSG00000144320/ENSG00000164690/ENSG00000183691",12
"GO:0060711","labyrinthine layer development","7/613","49/21288",0.142857142857143,4.9610813330226,4.77979725673827,0.000476708208053196,0.0128851424470849,0.0106882998226664,"ENSG00000135766/ENSG00000142871/ENSG00000143494/ENSG00000148926/ENSG00000166145/ENSG00000168214/ENSG00000169032",7
"GO:1905330","regulation of morphogenesis of an epithelium","9/613","80/21288",0.1125,3.9068515497553,4.48520913157858,0.000482434960979959,0.0129636762906603,0.0107534440979282,"ENSG00000075891/ENSG00000113578/ENSG00000125378/ENSG00000128714/ENSG00000138685/ENSG00000164690/ENSG00000168621/ENSG00000183691/ENSG00000197461",9
"GO:0044282","small molecule catabolic process","24/613","394/21288",0.0609137055837563,2.11538493387766,3.84792676573682,0.000501931429179788,0.0134091564946577,0.0111229724911873,"ENSG00000067057/ENSG00000074800/ENSG00000081181/ENSG00000095596/ENSG00000101188/ENSG00000102144/ENSG00000103876/ENSG00000111669/ENSG00000111674/ENSG00000112033/ENSG00000128039/ENSG00000132330/ENSG00000139410/ENSG00000139631/ENSG00000140465/ENSG00000141526/ENSG00000141959/ENSG00000153093/ENSG00000156515/ENSG00000156689/ENSG00000158825/ENSG00000159399/ENSG00000182890/ENSG00000185950",24
"GO:0009156","ribonucleoside monophosphate biosynthetic process","6/613","36/21288",0.166666666666667,5.78792822185971,4.95066666919348,0.000518870384542063,0.0136421570496527,0.0113162477926333,"ENSG00000094841/ENSG00000102967/ENSG00000116337/ENSG00000133805/ENSG00000158825/ENSG00000178921",6
"GO:0048771","tissue remodeling","15/613","194/21288",0.077319587628866,2.68512134003801,4.05991817555137,0.000520095689705755,0.0136421570496527,0.0113162477926333,"ENSG00000101265/ENSG00000115008/ENSG00000115461/ENSG00000116016/ENSG00000140465/ENSG00000142156/ENSG00000146648/ENSG00000147459/ENSG00000151651/ENSG00000155846/ENSG00000159216/ENSG00000163435/ENSG00000168214/ENSG00000173546/ENSG00000259207",15
"GO:1901342","regulation of vasculature development","24/613","395/21288",0.0607594936708861,2.11002952898177,3.83439973474129,0.000520319393358222,0.0136421570496527,0.0113162477926333,"ENSG00000030582/ENSG00000079337/ENSG00000102144/ENSG00000113140/ENSG00000113578/ENSG00000115008/ENSG00000121966/ENSG00000133639/ENSG00000134954/ENSG00000135766/ENSG00000136826/ENSG00000138061/ENSG00000138685/ENSG00000143494/ENSG00000143590/ENSG00000148848/ENSG00000148926/ENSG00000159216/ENSG00000159399/ENSG00000161638/ENSG00000166484/ENSG00000167772/ENSG00000175344/ENSG00000259207",24
"GO:0014910","regulation of smooth muscle cell migration","10/613","98/21288",0.102040816326531,3.54362952358758,4.34576386916015,0.000524695871388732,0.0136421570496527,0.0113162477926333,"ENSG00000100311/ENSG00000115461/ENSG00000123384/ENSG00000125378/ENSG00000138061/ENSG00000146674/ENSG00000147459/ENSG00000164171/ENSG00000197461/ENSG00000259207",10
"GO:0038128","ERBB2 signaling pathway","5/613","24/21288",0.208333333333333,7.23491027732463,5.26232971320964,0.000525497670900658,0.0136421570496527,0.0113162477926333,"ENSG00000113070/ENSG00000146648/ENSG00000153233/ENSG00000163235/ENSG00000169032",5
"GO:0001658","branching involved in ureteric bud morphogenesis","8/613","65/21288",0.123076923076923,4.27416237921948,4.55216728770188,0.000537342483319743,0.0137937916807498,0.0114420295918894,"ENSG00000075891/ENSG00000113578/ENSG00000125378/ENSG00000138685/ENSG00000164690/ENSG00000168621/ENSG00000183691/ENSG00000251493",8
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","8/613","65/21288",0.123076923076923,4.27416237921948,4.55216728770188,0.000537342483319743,0.0137937916807498,0.0114420295918894,"ENSG00000005448/ENSG00000013588/ENSG00000100985/ENSG00000116285/ENSG00000141971/ENSG00000146648/ENSG00000162139/ENSG00000164850",8
"GO:0060976","coronary vasculature development","7/613","50/21288",0.14,4.86185970636215,4.70748987765289,0.000540734991661891,0.0138037627038133,0.0114503006129106,"ENSG00000049192/ENSG00000057657/ENSG00000121361/ENSG00000125378/ENSG00000138685/ENSG00000164850/ENSG00000171388",7
